n,k,entry,factors,max_factor
133,-92,118313159567662654422793229448067339267664883102885409537619440910649357443835616,"{2: 5, 212701: 1, 19990123281949: 1, 869557028714521120842203288644943715396891859911458444109887: 1}",869557028714521120842203288644943715396891859911458444109887
133,-90,118058127002144466210990091599816344786338387340778112028790424368342410621074816,"{2: 7, 71: 1, 1753: 1, 7481: 1, 169859: 1, 6405282187386673: 1, 910456433624567121207576830211257644068599886607: 1}",910456433624567121207576830211257644068599886607
133,-88,117604735774556576056673402091814576819535728208142916457538839404241171825055616,"{2: 7, 37: 1, 5077: 1, 50909: 1, 757691893944743416340320724508301: 1, 126799851821997207692207269252675567: 1}",126799851821997207692207269252675567
133,-86,116842214164522397160777151555629785239003983303256451178615719237343633849932416,"{2: 7, 37: 1, 53: 1, 83: 1, 5134060111: 1, 44751031741551146467: 1, 24410131605405960388434021460045646566585787: 1}",24410131605405960388434021460045646566585787
133,-84,115626600003598343848478781135625045038156274034596868849897701579970747222924416,"{2: 7, 37: 1, 579857357812714615539779: 1, 42104148562831748924323412287234263878548050194086039: 1}",42104148562831748924323412287234263878548050194086039
133,-82,113786295232199429806249303694228980011872936391765001157810702626447904968148416,"{2: 6, 37: 1, 761: 1, 76814341: 1, 299442769: 1, 9696132619: 1, 71265711382782253: 1, 3972723065381622573086195774489: 1}",3972723065381622573086195774489
133,-80,111136256361384993585438856178618646374024930186087111681205424133375012121270976,"{2: 6, 37: 1, 8599: 1, 31081: 1, 10496599519661: 1, 18017464699726136831: 1, 928514789236134967905783138165770683: 1}",928514789236134967905783138165770683
133,-78,107500946628344677231250165355922419460566767827016160732528952354416043728759616,"{2: 6, 19: 1, 37: 1, 49826955733: 1, 4874339713073: 1, 9837774010157523632291722954845374516923507823421047: 1}",9837774010157523632291722954845374516923507823421047
133,-76,102743627718440065706015582303998962018263493628725780478705421384420356696584256,"{2: 6, 37: 1, 163: 1, 152419: 1, 12796271695951: 1, 136478120460310214781256300757297024155935195794434656811: 1}",136478120460310214781256300757297024155935195794434656811
133,-74,96796979081059301299472353489094640215384400880862805161426007671925747906365056,"{2: 7, 7: 1, 37: 1, 420149: 1, 89536787: 1, 20121200882021: 1, 3857388070698183931784618840796059681190939586861: 1}",3857388070698183931784618840796059681190939586861
133,-72,89688341629477697870960907549438899209643876216750742713183949900667824754838656,"{2: 7, 37: 1, 70001: 1, 372689: 1, 50162694221: 1, 14470802859726993552830903561432761000452484259762129209: 1}",14470802859726993552830903561432761000452484259762129209
133,-70,81552900990445418391664474974055106725296386878933604577973594895783757148091776,"{2: 7, 23: 1, 37: 1, 748686297283025653566249953859935982716072881893852862239034912013290955017: 1}",748686297283025653566249953859935982716072881893852862239034912013290955017
133,-68,72630159644410015091790968278472882710205592121327711139355786180749618482627456,"{2: 7, 7: 1, 37: 1, 553141: 1, 2533331833: 1, 2195810956673849: 1, 1089516042567574201: 1, 653507772125403487590955249: 1}",653507772125403487590955249
133,-66,63242692186601934536715716442495751194328818470096510750809966595140785095003536,"{2: 4, 37: 1, 162530874928425912047066899: 1, 657283559101444961715577583798829180717077042897767: 1}",657283559101444961715577583798829180717077042897767
133,-64,53760401825179630945730613577872386026776521852691257833086916508667216016595536,"{2: 4, 29: 1, 37: 1, 257: 1, 67801: 1, 179710552276694164862277589703608497001940367332301621011704198752061: 1}",179710552276694164862277589703608497001940367332301621011704198752061
133,-62,44557002356740336283892131385737943364152233959327335883532191424736987205199536,"{2: 4, 7: 1, 37: 1, 71: 1, 379: 1, 69593: 1, 5741602224698535182741881405171643491484472220719397489375735210837: 1}",5741602224698535182741881405171643491484472220719397489375735210837
133,-60,35967162852863661266176214673079130212369565258854342063947781346402106981229936,"{2: 4, 7: 1, 19: 1, 29: 1, 37: 1, 479: 1, 32885111773493354370386253215716471400281935374809929782314018173486661: 1}",32885111773493354370386253215716471400281935374809929782314018173486661
133,-58,28252214409567017963227659847820751733453649851948042059321042664934668261553536,"{2: 7, 7: 1, 37: 1, 337: 1, 262359343: 1, 18579389411900853456341: 1, 518781985393908976375323030148037647880203: 1}",518781985393908976375323030148037647880203
133,-56,21579826566715866998515396215164856832769614905434485298562782183665532071563136,"{2: 7, 7: 1, 281: 1, 533184893: 1, 10420345426520063: 1, 8936318573552207219: 1, 1726295053843971170674457230841: 1}",1726295053843971170674457230841
133,-54,16019503364339907861255176521284944415532919116673187997930898449274585246571136,"{2: 7, 7: 1, 4187741: 1, 328986111983: 1, 2231585811347: 1, 843906198661943: 1, 6890899107459298893128608195757: 1}",6890899107459298893128608195757
133,-52,11552235150465205648413632493723305379462411388950436320500154252413482669227136,"{2: 7, 7: 1, 17: 1, 508170503: 1, 213387957970598820839100470447: 1, 6994066052006166180471787057779466903: 1}",6994066052006166180471787057779466903
133,-50,8090102284712311433461435872363035126507767899965303770491327499846128171785536,"{2: 6, 7: 1, 6490122167827: 1, 2782422820620324309424268369717320525382212950337964188376040241: 1}",2782422820620324309424268369717320525382212950337964188376040241
133,-48,5500539490815837711708573358825272010476652444789432269671717245893310173699136,"{2: 6, 7: 1, 41: 1, 1495111859: 1, 966705553417691: 1, 14765379914903513691049: 1, 14032365579559217762020750967: 1}",14032365579559217762020750967
133,-46,3630299695223940023775950432381331982231957949384636185746443173594052730636736,"{2: 6, 7: 1, 17: 1, 359: 1, 34487: 1, 27961: 1, 1376933539652428282012530947702250582578163997866069733703788217: 1}",1376933539652428282012530947702250582578163997866069733703788217
133,-44,2325481233183081171729934437187885450898450161892917987659042658036431258732736,"{2: 6, 7: 1, 71: 1, 269: 1, 1303: 1, 256907149: 1, 283814948161: 1, 12739392553155932208887: 1, 224553384580567988068193867: 1}",224553384580567988068193867
133,-42,1445717270140380885123150925277152562347827486993198899554658977092277387524736,"{2: 7, 7: 1, 17: 1, 7403961850397006861316519400199107: 1, 12819239622678516810954502820436854876689: 1}",12819239622678516810954502820436854876689
133,-40,872241501638472550149840191587193346107421595206715345827357022106458567774336,"{2: 7, 7: 1, 973483818792938114006518070967849716637747316078923377039460962172386794391: 1}",973483818792938114006518070967849716637747316078923377039460962172386794391
133,-38,510702430191617295492752989913088622825426576471758322825362311354529311844736,"{2: 7, 7: 1, 569980390838858588719590390528000695117663589812230271010449008208180035541: 1}",569980390838858588719590390528000695117663589812230271010449008208180035541
133,-36,290189237677932530240912569033847444086053728165330635036911636711508630923136,"{2: 7, 7: 1, 827: 1, 10859: 1, 36064336722375511254783129767530109474882744970732279696538768432337: 1}",36064336722375511254783129767530109474882744970732279696538768432337
133,-34,160025200430271384085312320598184248302396144095564291550673391262503367879136,"{2: 5, 7: 1, 41: 1, 715524665573: 1, 24351846379456352577298153193647742979898477724261773383541373: 1}",24351846379456352577298153193647742979898477724261773383541373
133,-32,85645750574465014853540750063519564997448953198554952415680108148786074711136,"{2: 5, 2676429705452031714173148439484986406170279787454842262990003379649564834723: 1}",2676429705452031714173148439484986406170279787454842262990003379649564834723
133,-30,44489121654252157211960481034338440235378174235543118094317158159195839158176,"{2: 5, 137: 1, 3191: 1, 2651478961069: 1, 1199411742843242331368058521528933293043024059353988353791: 1}",1199411742843242331368058521528933293043024059353988353791
133,-28,22431320533615200828891317240921105395575534529876644797900413720330484155936,"{2: 5, 7: 1, 72893: 1, 225656108819: 1, 1704993333044698538234760512657: 1, 3570682362570713456441408881: 1}",1704993333044698538234760512657
133,-26,10978231490207550399220789886646719997985702375011360586299411800150395981696,"{2: 7, 43190818028169015905102429: 1, 1985779326089842477011295905647345050939856423083: 1}",1985779326089842477011295905647345050939856423083
133,-24,5215670965222569050958889331036966338821006951179771045871234733393118912896,"{2: 7, 283: 1, 457: 1, 24019: 1, 8444742572209: 1, 31455749590992871: 1, 49380582011150025184945282520967917: 1}",49380582011150025184945282520967917
133,-22,2405533425260757158905246467498876591450569059311279850230333571209014663296,"{2: 7, 7: 2, 991: 1, 1402062036964205203484400247900979: 1, 276035196588341084728536360203870437: 1}",276035196588341084728536360203870437
133,-20,1077104770006082446298069841099052347239089328609811285018271203631074472576,"{2: 7, 2178622646965242019: 1, 3862477527897822789974545843441628704282609288820387543: 1}",3862477527897822789974545843441628704282609288820387543
133,-18,468241636347689869686447220665799568642161118704971525962742618491185218496,"{2: 6, 7: 1, 37: 1, 167: 1, 1871: 1, 2658809276152287038516059: 1, 34002656394766903594911370222720433835367: 1}",34002656394766903594911370222720433835367
133,-16,197635799166182057859059389362131667043526358747264966382507691762345550016,"{2: 6, 1534485377: 1, 8328351029: 1, 1039567297367: 1, 12568286942380723: 1, 18494183731085536865868923: 1}",18494183731085536865868923
133,-14,80995352105187311381737048282964468078597582903425932080682292310259486016,"{2: 6, 1443007: 1, 235365761: 1, 548171259525178795067730667: 1, 6797545736776993963616845539041: 1}",6797545736776993963616845539041
133,-12,32230419435618886300822623199018859471791202042159895140936080109952318016,"{2: 6, 7: 1, 4146446728454638703: 1, 78874607496496812365899393: 1, 219975666423114422911691873: 1}",219975666423114422911691873
133,-10,12453530075182802795785106359418695981253058692868669048705671828716633216,"{2: 7, 233: 1, 3089: 1, 728303259067: 1, 675152630929557056207227: 1, 274912480994745311430975432809: 1}",274912480994745311430975432809
133,-8,4672458851404671580688378422526828378418379342327858782910101357410790016,"{2: 7, 18630883932757721: 1, 1959305039328629431902942950727407111776829836341537757: 1}",1959305039328629431902942950727407111776829836341537757
133,-6,1702264997166782783527799478874556336476109267659054864246200801159634816,"{2: 7, 7: 1, 1899849327195070070901561918386781625531371950512338018131920537008521: 1}",1899849327195070070901561918386781625531371950512338018131920537008521
133,-4,602193199300898043838696166410751876497490721485423783259570965511058816,"{2: 7, 9147400785673: 1, 219110321655283: 1, 2347282348096399529488749323607371314640033: 1}",2347282348096399529488749323607371314640033
133,-2,206854896942845715512924663494072148692674681454275113530000868324851816,"{2: 3, 17: 1, 27610931: 1, 2761106689621339: 1, 19950907696173112715092539136009729674199870109: 1}",19950907696173112715092539136009729674199870109
133,0,68993335094909518968553062476973576945354216212643782547381552382995016,"{2: 3, 7: 1, 17: 1, 211213: 1, 1701630656728536181074288161: 1, 201643507949526154080866477446997531: 1}",201643507949526154080866477446997531
134,-131,474284397516047124994887345033682827848705435897495607266396596404294620962931764,"{2: 2, 14197: 1, 25309: 1, 10814953: 1, 30512840726156765218043547420266072891120676349073067802644608389: 1}",30512840726156765218043547420266072891120676349073067802644608389
134,-129,474284397516046616932253521122656800671252091909241265860902662053749547756688352,"{2: 5, 223: 1, 235369: 1, 177949: 1, 531582881: 1, 2985164003497317151234666119114730795385635408968844314637: 1}",2985164003497317151234666119114730795385635408968844314637
134,-127,474284397516035439554309395080084202767278524167645754940036106341757937219333288,"{2: 3, 47: 1, 293: 1, 2649036470741747: 1, 9897766589617243138874089: 1, 164194356945719324937542535782598877: 1}",164194356945719324937542535782598877
134,-125,474284397515872746608678227127083055498329927039977762647422906533880050508942912,"{2: 6, 17: 1, 199: 1, 1609: 1, 65171: 1, 310281996867943: 1, 2205029336012924793467: 1, 30533422526822381169686529869489: 1}",30533422526822381169686529869489
134,-123,474284397514110239697673907636237293418053458156907846144113241948536277813047172,"{2: 2, 4217: 1, 48187: 1, 583506040867945007894819520327144416142873259461475824007038298517545067: 1}",583506040867945007894819520327144416142873259461475824007038298517545067
134,-121,474284397498952680263036760014963739527675825762506564215650126514579832628343808,"{2: 10, 33554356369: 1, 21558271547966431261: 1, 640288984913756010131979052260919413864327084913: 1}",640288984913756010131979052260919413864327084913
134,-119,474284397391165590950061488041462911862768217624541892724356861206445111314897664,"{2: 8, 199: 1, 677: 1, 73106241924895134027907: 1, 188106008542250504357619064312799761163991001275779: 1}",188106008542250504357619064312799761163991001275779
134,-117,474284396739310336533496748011243620746422206504469831800821399581058939562151936,"{2: 12, 191: 1, 257: 1, 1069: 1, 10983319: 1, 390271211834633: 1, 514795306964172363565730804038435826474347738961: 1}",514795306964172363565730804038435826474347738961
